date,EqualWeight,StaticMarkowitz,RegimeDynamic_combined,RegimeDynamic_MA
2021-01-10 00:00:00+00:00,-0.02253120300272616,-0.04036568645979871,-0.04036568645979871,-0.04036568645979871
2021-01-11 00:00:00+00:00,-0.11202619267454714,-0.09308921160227399,-0.09308921160227399,-0.09308921160227399
2021-01-12 00:00:00+00:00,0.0026564897475275157,-0.04017947446557042,-0.04017947446557042,-0.04017947446557042
2021-01-13 00:00:00+00:00,0.08120213436509655,0.08690577119182719,0.08690577119182719,0.08690577119182719
2021-01-14 00:00:00+00:00,0.043385953624793513,0.05526145387784745,0.05526145387784745,0.05526145387784745
2021-01-15 00:00:00+00:00,-0.005758439608346982,-0.05736358813256841,-0.05736358813256841,-0.05736358813256841
2021-01-16 00:00:00+00:00,0.0596809968313727,-0.005943778836194827,-0.005943778836194827,-0.005943778836194827
2021-01-17 00:00:00+00:00,0.01848174974661617,-0.0032841303903372015,-0.0032841303903372015,-0.0032841303903372015
2021-01-18 00:00:00+00:00,0.019984745389977028,0.020865343644296704,0.020865343644296704,0.020865343644296704
2021-01-19 00:00:00+00:00,-0.02297147635253706,-0.009211317823874148,-0.009211317823874148,-0.009211317823874148
2021-01-20 00:00:00+00:00,0.01235641481815263,0.007093545897606936,0.007093545897606936,0.007093545897606936
2021-01-21 00:00:00+00:00,-0.13899720928632386,-0.143192166509158,-0.143192166509158,-0.143192166509158
2021-01-22 00:00:00+00:00,0.07667556820671406,0.08055168391523362,0.08055168391523362,0.08055168391523362
2021-01-23 00:00:00+00:00,0.02595858070062257,-0.009155456760953844,-0.009155456760953844,-0.009155456760953844
2021-01-24 00:00:00+00:00,0.02187984269441314,0.022165826689674872,0.022165826689674872,0.022165826689674872
2021-01-25 00:00:00+00:00,-0.029155537359680576,-0.018689079371152495,-0.018689079371152495,-0.018689079371152495
2021-01-26 00:00:00+00:00,0.012269517961257402,0.02678976829754561,0.02678976829754561,0.02678976829754561
2021-01-27 00:00:00+00:00,-0.07224485328145068,-0.07145083726205058,-0.07145083726205058,-0.07145083726205058
2021-01-28 00:00:00+00:00,0.1459286011332302,0.19213122408780997,0.19213122408780997,0.19213122408780997
2021-01-29 00:00:00+00:00,0.02649866138228485,0.04044322729439178,0.04044322729439178,0.04044322729439178
2021-01-30 00:00:00+00:00,0.029231096678401902,-0.015058651417573564,-0.015058651417573564,-0.015058651417573564
2021-01-31 00:00:00+00:00,-0.0017545441157840555,0.007114705297792033,0.007114705297792033,0.007114705297792033
2021-02-01 00:00:00+00:00,0.03213171074913404,0.020153997957594233,0.020153997957594233,0.020153997957594233
2021-02-02 00:00:00+00:00,0.018332339237790533,-0.015424536921317296,-0.015424536921317296,-0.015424536921317296
2021-02-03 00:00:00+00:00,0.061732959993069596,0.07488134975002529,0.07488134975002529,0.07488134975002529
2021-02-04 00:00:00+00:00,0.008626669055281927,0.0491604237704679,0.0491604237704679,0.0491604237704679
2021-02-05 00:00:00+00:00,0.08617395724700248,0.060056808360483674,0.060056808360483674,0.060056808360483674
2021-02-06 00:00:00+00:00,0.004432093058583483,0.0012043127195779445,0.0012043127195779445,0.0012043127195779445
2021-02-07 00:00:00+00:00,0.029411955697642614,0.07198590025841199,0.07198590025841199,0.07198590025841199
2021-02-08 00:00:00+00:00,0.082162855027885,0.09595638149034279,0.09595638149034279,0.09595638149034279
2021-02-09 00:00:00+00:00,0.059564586451199046,0.027174437982138224,0.027174437982138224,0.027174437982138224
2021-02-10 00:00:00+00:00,0.06736312328032862,0.19812644489252615,0.19812644489252615,0.19812644489252615
2021-02-11 00:00:00+00:00,0.0458477243285467,-0.027846667179249968,-0.027846667179249968,-0.027846667179249968
2021-02-12 00:00:00+00:00,0.0618144808671185,0.023749598815960088,0.023749598815960088,0.023749598815960088
2021-02-13 00:00:00+00:00,0.043449244071940576,-0.04267572596912718,-0.04267572596912718,-0.04267572596912718
2021-02-14 00:00:00+00:00,-0.038075169684759366,-0.05133466870239862,-0.05133466870239862,-0.05133466870239862
2021-02-15 00:00:00+00:00,-0.025349936852059964,-0.027828641798317337,-0.027828641798317337,-0.027828641798317337
2021-02-16 00:00:00+00:00,-0.002159074980267065,-0.0005267610632769497,-0.0005267610632769497,-0.0005267610632769497
